|   ID | total |                                                                           param |      local      |      global     |       compiles |         time |          J |  GFLOP/s |     GFLOP/watt |            status |
x------x-------x---------------------------------------------------------------------------------x-----------------x-----------------x----------------x--------------x------------x----------x----------------x-------------------x
|  412 |   578 |    0   64   32   32   16   16   16   16    2    1    2    0    0    1    1    1 |      16      16 |    1024    2048 |   OK     13 ms |     30.31 ms |       5.98 |   4534.5 |           23.0 |     results match |
|  413 |   578 |    0   64   32   32   16   16   16   16    2    2    1    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     12 ms |     31.06 ms |       6.11 |   4424.1 |           22.5 |     results match |
|  414 |   578 |    0   64   32   32   16   16   16   16    2    2    1    0    0    1    1    1 |      16      16 |    1024    2048 |   OK      9 ms |     28.76 ms |       5.66 |   4778.0 |           24.3 |     results match |
|  415 |   578 |    0   64   32   32   16   16   16   16    2    2    2    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     12 ms |     29.31 ms |       5.77 |   4688.6 |           23.8 |     results match |
|  416 |   578 |    0   64   32   32   16   16   16   16    2    2    2    0    0    1    1    1 |      16      16 |    1024    2048 |   OK     10 ms |     28.21 ms |       5.55 |   4871.0 |           24.8 |     results match |
|  417 |   578 |    0   64   32   32   16   16   16   16    2    4    1    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     13 ms |     27.40 ms |       5.38 |   5016.1 |           25.6 |     results match |
|  418 |   578 |    0   64   32   32   16   16   16   16    2    4    1    0    0    1    1    1 |      16      16 |    1024    2048 |   OK     10 ms |     20.55 ms |       4.05 |   6685.8 |           33.9 |     results match |
|  419 |   578 |    0   64   32   32   16   16   16   16    2    4    2    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     11 ms |     22.32 ms |       4.38 |   6157.8 |           31.4 |     results match |
|  420 |   578 |    0   64   32   32   16   16   16   16    2    4    2    0    0    1    1    1 |      16      16 |    1024    2048 |   OK     11 ms |     19.94 ms |       3.93 |   6893.2 |           35.0 |     results match |
|  421 |   578 |    0   64   32   32   16   32   16   32    2    1    1    0    0    0    0    1 |      16      32 |    1024    4096 |   OK      9 ms |     53.55 ms |      10.53 |   2566.1 |           13.0 |     results match |
|  422 |   578 |    0   64   32   32   16   32   16   32    2    1    1    0    0    1    1    1 |      16      32 |    1024    4096 |   OK     11 ms |     48.81 ms |       9.61 |   2815.3 |           14.3 |     results match |
|  423 |   578 |    0   64   32   32   16   32   16   32    2    2    1    0    0    0    0    1 |      16      32 |    1024    4096 |   OK     10 ms |     48.02 ms |       9.47 |   2861.8 |           14.5 |     results match |
|  424 |   578 |    0   64   32   32   16   32   16   32    2    2    1    0    0    1    1    1 |      16      32 |    1024    4096 |   OK     13 ms |     46.34 ms |       9.16 |   2965.6 |           15.0 |     results match |
|  425 |   578 |    0   64   32   32   16   32   16   32    2    4    1    0    0    0    0    1 |      16      32 |    1024    4096 |   OK     11 ms |     33.68 ms |       6.62 |   4080.5 |           20.8 |     results match |
|  426 |   578 |    0   64   32   32   16   32   16   32    2    4    1    0    0    1    1    1 |      16      32 |    1024    4096 |   OK     11 ms |     31.35 ms |       6.19 |   4383.3 |           22.2 |     results match |
|  427 |   578 |    0   64   32   32   32    8   32    8    2    1    1    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     10 ms |     30.40 ms |       5.98 |   4520.8 |           23.0 |     results match |
|  428 |   578 |    0   64   32   32   32    8   32    8    2    1    1    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     10 ms |     28.56 ms |       5.65 |   4811.5 |           24.3 |     results match |
|  429 |   578 |    0   64   32   32   32    8   32    8    2    1    2    0    0    0    0    1 |      32       8 |    2048    1024 |   OK      9 ms |     26.58 ms |       5.22 |   5169.7 |           26.3 |     results match |
|  430 |   578 |    0   64   32   32   32    8   32    8    2    1    2    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     11 ms |     23.50 ms |       4.63 |   5847.7 |           29.7 |     results match |
|  431 |   578 |    0   64   32   32   32    8   32    8    2    1    4    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     14 ms |     25.45 ms |       5.00 |   5400.2 |           27.5 |     results match |
|  432 |   578 |    0   64   32   32   32    8   32    8    2    1    4    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     10 ms |     22.67 ms |       4.44 |   6061.6 |           30.9 |     results match |
|  433 |   578 |    0   64   32   32   32    8   32    8    2    2    1    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     11 ms |     28.86 ms |       5.69 |   4761.3 |           24.2 |     results match |
|  434 |   578 |    0   64   32   32   32    8   32    8    2    2    1    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     12 ms |     18.90 ms |       3.73 |   7271.4 |           36.8 |     results match |
|  435 |   578 |    0   64   32   32   32    8   32    8    2    2    2    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     12 ms |     27.71 ms |       5.44 |   4960.2 |           25.3 |     results match |
|  436 |   578 |    0   64   32   32   32    8   32    8    2    2    2    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     10 ms |     18.42 ms |       3.63 |   7459.3 |           37.9 |     results match |
|  437 |   578 |    0   64   32   32   32    8   32    8    2    2    4    0    0    0    0    1 |      32       8 |    2048    1024 |   OK     10 ms |     22.02 ms |       4.33 |   6240.6 |           31.7 |     results match |
|  438 |   578 |    0   64   32   32   32    8   32    8    2    2    4    0    0    1    1    1 |      32       8 |    2048    1024 |   OK     10 ms |     17.85 ms |       3.52 |   7698.4 |           39.0 |     results match |
|  439 |   578 |    0   64   32   32   32   16   32   16    2    1    1    0    0    0    0    1 |      32      16 |    2048    2048 |   OK     11 ms |     41.21 ms |       8.14 |   3334.8 |           16.9 |     results match |
|  440 |   578 |    0   64   32   32   32   16   32   16    2    1    1    0    0    1    1    1 |      32      16 |    2048    2048 |   OK     13 ms |     36.37 ms |       7.17 |   3778.5 |           19.2 |     results match |
|  441 |   578 |    0   64   32   32   32   16   32   16    2    1    2    0    0    0    0    1 |      32      16 |    2048    2048 |   OK     11 ms |     37.70 ms |       7.41 |   3645.6 |           18.5 |     results match |
|  442 |   578 |    0   64   32   32   32   16   32   16    2    1    2    0    0    1    1    1 |      32      16 |    2048    2048 |   OK     13 ms |     31.18 ms |       6.14 |   4406.9 |           22.4 |     results match |
|  443 |   578 |    0   64   32   32   32   16   32   16    2    2    1    0    0    0    0    1 |      32      16 |    2048    2048 |   OK     10 ms |     34.06 ms |       6.73 |   4034.5 |           20.4 |     results match |
|  444 |   578 |    0   64   32   32   32   16   32   16    2    2    1    0    0    1    1    1 |      32      16 |    2048    2048 |   OK     10 ms |     23.04 ms |       4.55 |   5964.0 |           30.2 |     results match |
|  445 |   578 |    0   64   32   32   32   16   32   16    2    2    2    0    0    0    0    1 |      32      16 |    2048    2048 |   OK      9 ms |     28.49 ms |       5.62 |   4824.3 |           24.5 |     results match |
|  446 |   578 |    0   64   32   32   32   16   32   16    2    2    2    0    0    1    1    1 |      32      16 |    2048    2048 |   OK     10 ms |     22.57 ms |       4.47 |   6088.6 |           30.8 |     results match |
|  447 |   578 |    0   64   32   32   32   32   32   32    2    1    1    0    0    0    0    1 |      32      32 |    2048    4096 |   OK     10 ms |     63.19 ms |      12.46 |   2174.7 |           11.0 |     results match |
|  448 |   578 |    0   64   32   32   32   32   32   32    2    1    1    0    0    1    1    1 |      32      32 |    2048    4096 |   OK     13 ms |     52.57 ms |      10.31 |   2614.2 |           13.3 |     results match |
|  449 |   578 |    0   64   32   32   32   32   32   32    2    2    1    0    0    0    0    1 |      32      32 |    2048    4096 |   OK     10 ms |     43.85 ms |       8.64 |   3134.1 |           15.9 |     results match |
|  450 |   578 |    0   64   32   32   32   32   32   32    2    2    1    0    0    1    1    1 |      32      32 |    2048    4096 |   OK     11 ms |     36.45 ms |       7.24 |   3769.8 |           19.0 |     results match |
|  451 |   578 |    0   64   64   32    8    8    8    8    2    1    1    0    0    0    0    1 |       8       8 |     512     512 |   OK     10 ms |     17.53 ms |       3.44 |   7837.5 |           39.9 |     results match |
|  452 |   578 |    0   64   64   32    8    8    8    8    2    1    1    0    0    1    1    1 |       8       8 |     512     512 |   OK     11 ms |     26.10 ms |       5.09 |   5264.3 |           27.0 |     results match |
|  453 |   578 |    0   64   64   32    8    8    8    8    2    1    2    0    0    0    0    1 |       8       8 |     512     512 |   OK     10 ms |     17.02 ms |       3.34 |   8076.3 |           41.1 |     results match |
|  454 |   578 |    0   64   64   32    8    8    8    8    2    1    2    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     23.26 ms |       4.52 |   5909.2 |           30.4 |     results match |
|  455 |   578 |    0   64   64   32    8    8    8    8    2    1    4    0    0    0    0    1 |       8       8 |     512     512 |   OK      9 ms |     16.86 ms |       3.31 |   8150.8 |           41.5 |     results match |
|  456 |   578 |    0   64   64   32    8    8    8    8    2    1    4    0    0    1    1    1 |       8       8 |     512     512 |   OK     11 ms |     22.17 ms |       4.35 |   6199.9 |           31.6 |     results match |
|  457 |   578 |    0   64   64   32    8    8    8    8    2    2    1    0    0    0    0    1 |       8       8 |     512     512 |   OK     10 ms |     16.43 ms |       3.23 |   8365.3 |           42.6 |     results match |
|  458 |   578 |    0   64   64   32    8    8    8    8    2    2    1    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     21.36 ms |       4.18 |   6432.3 |           32.9 |     results match |
|  459 |   578 |    0   64   64   32    8    8    8    8    2    2    2    0    0    0    0    1 |       8       8 |     512     512 |   OK     10 ms |     15.84 ms |       3.11 |   8675.5 |           44.2 |     results match |
|  460 |   578 |    0   64   64   32    8    8    8    8    2    2    2    0    0    1    1    1 |       8       8 |     512     512 |   OK     11 ms |     20.46 ms |       4.01 |   6717.6 |           34.3 |     results match |
|  461 |   578 |    0   64   64   32    8    8    8    8    2    2    4    0    0    0    0    1 |       8       8 |     512     512 |   OK     11 ms |     15.43 ms |       3.04 |   8908.0 |           45.2 |     results match |
|  462 |   578 |    0   64   64   32    8    8    8    8    2    2    4    0    0    1    1    1 |       8       8 |     512     512 |   OK      9 ms |     16.37 ms |       3.23 |   8393.3 |           42.5 |     results match |
|  463 |   578 |    0   64   64   32    8    8    8    8    2    4    1    0    0    0    0    1 |       8       8 |     512     512 |   OK      8 ms |     16.08 ms |       3.15 |   8544.3 |           43.6 |     results match |
|  464 |   578 |    0   64   64   32    8    8    8    8    2    4    1    0    0    1    1    1 |       8       8 |     512     512 |   OK      9 ms |     19.25 ms |       3.81 |   7140.6 |           36.1 |     results match |
|  465 |   578 |    0   64   64   32    8    8    8    8    2    4    2    0    0    0    0    1 |       8       8 |     512     512 |   OK     10 ms |     15.45 ms |       3.03 |   8897.0 |           45.3 |     results match |
|  466 |   578 |    0   64   64   32    8    8    8    8    2    4    2    0    0    1    1    1 |       8       8 |     512     512 |   OK     10 ms |     15.78 ms |       3.13 |   8706.3 |           43.9 |     results match |
|  467 |   578 |    0   64   64   32    8    8    8    8    2    4    4    0    0    0    0    1 |       8       8 |     512     512 |   OK      9 ms |     15.16 ms |       2.99 |   9064.4 |           46.0 |     results match |
|  468 |   578 |    0   64   64   32    8    8    8    8    2    4    4    0    0    1    1    1 |       8       8 |     512     512 |   OK      8 ms |     15.37 ms |       3.04 |   8940.3 |           45.2 |     results match |
|  469 |   578 |    0   64   64   32    8   16    8   16    2    1    1    0    0    0    0    1 |       8      16 |     512    1024 |   OK     10 ms |     19.32 ms |       3.81 |   7112.9 |           36.1 |     results match |
|  470 |   578 |    0   64   64   32    8   16    8   16    2    1    1    0    0    1    1    1 |       8      16 |     512    1024 |   OK      9 ms |     22.55 ms |       4.44 |   6093.2 |           31.0 |     results match |
|  471 |   578 |    0   64   64   32    8   16    8   16    2    1    2    0    0    0    0    1 |       8      16 |     512    1024 |   OK     11 ms |     18.83 ms |       3.72 |   7296.5 |           36.9 |     results match |
|  472 |   578 |    0   64   64   32    8   16    8   16    2    1    2    0    0    1    1    1 |       8      16 |     512    1024 |   OK      9 ms |     20.38 ms |       4.03 |   6742.9 |           34.1 |     results match |
|  473 |   578 |    0   64   64   32    8   16    8   16    2    1    4    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     17.38 ms |       3.43 |   7906.2 |           40.1 |     results match |
|  474 |   578 |    0   64   64   32    8   16    8   16    2    1    4    0    0    1    1    1 |       8      16 |     512    1024 |   OK     12 ms |     19.92 ms |       3.94 |   6897.3 |           34.9 |     results match |
|  475 |   578 |    0   64   64   32    8   16    8   16    2    2    1    0    0    0    0    1 |       8      16 |     512    1024 |   OK     11 ms |     18.35 ms |       3.62 |   7489.5 |           38.0 |     results match |
|  476 |   578 |    0   64   64   32    8   16    8   16    2    2    1    0    0    1    1    1 |       8      16 |     512    1024 |   OK      9 ms |     18.58 ms |       3.67 |   7396.9 |           37.4 |     results match |
|  477 |   578 |    0   64   64   32    8   16    8   16    2    2    2    0    0    0    0    1 |       8      16 |     512    1024 |   OK     10 ms |     17.82 ms |       3.51 |   7712.3 |           39.2 |     results match |
|  478 |   578 |    0   64   64   32    8   16    8   16    2    2    2    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     17.94 ms |       3.53 |   7661.6 |           38.9 |     results match |
|  479 |   578 |    0   64   64   32    8   16    8   16    2    2    4    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     17.03 ms |       3.34 |   8071.8 |           41.2 |     results match |
|  480 |   578 |    0   64   64   32    8   16    8   16    2    2    4    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     17.40 ms |       3.43 |   7896.5 |           40.0 |     results match |
|  481 |   578 |    0   64   64   32    8   16    8   16    2    4    1    0    0    0    0    1 |       8      16 |     512    1024 |   OK      9 ms |     17.71 ms |       3.48 |   7757.8 |           39.5 |     results match |
|  482 |   578 |    0   64   64   32    8   16    8   16    2    4    1    0    0    1    1    1 |       8      16 |     512    1024 |   OK     11 ms |     17.34 ms |       3.42 |   7924.4 |           40.2 |     results match |
|  483 |   578 |    0   64   64   32    8   16    8   16    2    4    2    0    0    0    0    1 |       8      16 |     512    1024 |   OK     10 ms |     17.93 ms |       3.54 |   7663.4 |           38.9 |     results match |
|  484 |   578 |    0   64   64   32    8   16    8   16    2    4    2    0    0    1    1    1 |       8      16 |     512    1024 |   OK     11 ms |     16.81 ms |       3.32 |   8175.9 |           41.4 |     results match |
|  485 |   578 |    0   64   64   32    8   16    8   16    2    4    4    0    0    0    0    1 |       8      16 |     512    1024 |   OK     11 ms |     16.58 ms |       3.26 |   8286.7 |           42.1 |     results match |
|  486 |   578 |    0   64   64   32    8   16    8   16    2    4    4    0    0    1    1    1 |       8      16 |     512    1024 |   OK     10 ms |     16.37 ms |       3.24 |   8393.4 |           42.4 |     results match |
|  487 |   578 |    0   64   64   32    8   32    8   32    2    1    1    0    0    0    0    1 |       8      32 |     512    2048 |   OK     11 ms |     28.28 ms |       5.60 |   4858.7 |           24.6 |     results match |
|  488 |   578 |    0   64   64   32    8   32    8   32    2    1    1    0    0    1    1    1 |       8      32 |     512    2048 |   OK     10 ms |     29.98 ms |       5.82 |   4584.5 |           23.6 |     results match |
|  489 |   578 |    0   64   64   32    8   32    8   32    2    1    2    0    0    0    0    1 |       8      32 |     512    2048 |   OK      9 ms |     27.01 ms |       5.32 |   5088.5 |           25.8 |     results match |
|  490 |   578 |    0   64   64   32    8   32    8   32    2    1    2    0    0    1    1    1 |       8      32 |     512    2048 |   OK      9 ms |     27.90 ms |       5.43 |   4926.1 |           25.3 |     results match |
|  491 |   578 |    0   64   64   32    8   32    8   32    2    2    1    0    0    0    0    1 |       8      32 |     512    2048 |   OK     10 ms |     26.59 ms |       5.23 |   5168.5 |           26.3 |     results match |
|  492 |   578 |    0   64   64   32    8   32    8   32    2    2    1    0    0    1    1    1 |       8      32 |     512    2048 |   OK      9 ms |     25.62 ms |       5.03 |   5363.8 |           27.3 |     results match |
|  493 |   578 |    0   64   64   32    8   32    8   32    2    2    2    0    0    0    0    1 |       8      32 |     512    2048 |   OK     10 ms |     25.42 ms |       5.00 |   5407.1 |           27.5 |     results match |
|  494 |   578 |    0   64   64   32    8   32    8   32    2    2    2    0    0    1    1    1 |       8      32 |     512    2048 |   OK     10 ms |     25.47 ms |       4.97 |   5394.6 |           27.7 |     results match |
|  495 |   578 |    0   64   64   32    8   32    8   32    2    4    1    0    0    0    0    1 |       8      32 |     512    2048 |   OK     10 ms |     24.93 ms |       4.90 |   5513.4 |           28.0 |     results match |
|  496 |   578 |    0   64   64   32    8   32    8   32    2    4    1    0    0    1    1    1 |       8      32 |     512    2048 |   OK      9 ms |     25.00 ms |       4.87 |   5497.8 |           28.2 |     results match |
|  497 |   578 |    0   64   64   32    8   32    8   32    2    4    2    0    0    0    0    1 |       8      32 |     512    2048 |   OK     29 ms |     24.61 ms |       4.86 |   5583.1 |           28.2 |     results match |
|  498 |   578 |    0   64   64   32    8   32    8   32    2    4    2    0    0    1    1    1 |       8      32 |     512    2048 |   OK     11 ms |     24.61 ms |       4.78 |   5584.5 |           28.8 |     results match |
|  499 |   578 |    0   64   64   32   16    8   16    8    2    1    1    0    0    0    0    1 |      16       8 |    1024     512 |   OK     11 ms |     19.24 ms |       3.81 |   7141.0 |           36.1 |     results match |
|  500 |   578 |    0   64   64   32   16    8   16    8    2    1    1    0    0    1    1    1 |      16       8 |    1024     512 |   OK     11 ms |     21.21 ms |       4.18 |   6478.0 |           32.9 |     results match |
|  501 |   578 |    0   64   64   32   16    8   16    8    2    1    2    0    0    0    0    1 |      16       8 |    1024     512 |   OK     11 ms |     18.37 ms |       3.64 |   7482.0 |           37.7 |     results match |
|  502 |   578 |    0   64   64   32   16    8   16    8    2    1    2    0    0    1    1    1 |      16       8 |    1024     512 |   OK     11 ms |     17.77 ms |       3.50 |   7734.5 |           39.3 |     results match |
|  503 |   578 |    0   64   64   32   16    8   16    8    2    1    4    0    0    0    0    1 |      16       8 |    1024     512 |   OK     10 ms |     18.22 ms |       3.60 |   7544.2 |           38.2 |     results match |
|  504 |   578 |    0   64   64   32   16    8   16    8    2    1    4    0    0    1    1    1 |      16       8 |    1024     512 |   OK     11 ms |     16.66 ms |       3.28 |   8246.9 |           41.9 |     results match |
|  505 |   578 |    0   64   64   32   16    8   16    8    2    2    1    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     17.78 ms |       3.49 |   7730.8 |           39.3 |     results match |
|  506 |   578 |    0   64   64   32   16    8   16    8    2    2    1    0    0    1    1    1 |      16       8 |    1024     512 |   OK     10 ms |     17.44 ms |       3.44 |   7881.2 |           40.0 |     results match |
|  507 |   578 |    0   64   64   32   16    8   16    8    2    2    2    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     16.85 ms |       3.31 |   8157.3 |           41.6 |     results match |
|  508 |   578 |    0   64   64   32   16    8   16    8    2    2    2    0    0    1    1    1 |      16       8 |    1024     512 |   OK     10 ms |     16.81 ms |       3.31 |   8177.3 |           41.5 |     results match |
|  509 |   578 |    0   64   64   32   16    8   16    8    2    2    4    0    0    0    0    1 |      16       8 |    1024     512 |   OK      9 ms |     17.40 ms |       3.43 |   7899.9 |           40.1 |     results match |
|  510 |   578 |    0   64   64   32   16    8   16    8    2    2    4    0    0    1    1    1 |      16       8 |    1024     512 |   OK      9 ms |     15.43 ms |       3.05 |   8907.1 |           45.1 |     results match |
|  511 |   578 |    0   64   64   32   16    8   16    8    2    4    1    0    0    0    0    1 |      16       8 |    1024     512 |   OK     11 ms |     16.67 ms |       3.27 |   8244.6 |           42.0 |     results match |
|  512 |   578 |    0   64   64   32   16    8   16    8    2    4    1    0    0    1    1    1 |      16       8 |    1024     512 |   OK     10 ms |     15.05 ms |       2.97 |   9133.5 |           46.3 |     results match |
|  513 |   578 |    0   64   64   32   16    8   16    8    2    4    2    0    0    0    0    1 |      16       8 |    1024     512 |   OK     10 ms |     16.39 ms |       3.23 |   8384.7 |           42.6 |     results match |
|  514 |   578 |    0   64   64   32   16    8   16    8    2    4    2    0    0    1    1    1 |      16       8 |    1024     512 |   OK      9 ms |     14.87 ms |       2.94 |   9238.7 |           46.8 |     results match |
|  515 |   578 |    0   64   64   32   16    8   16    8    2    4    4    0    0    0    0    1 |      16       8 |    1024     512 |   OK     12 ms |     15.91 ms |       3.13 |   8636.7 |           43.9 |     results match |
|  516 |   578 |    0   64   64   32   16    8   16    8    2    4    4    0    0    1    1    1 |      16       8 |    1024     512 |   OK     21 ms |     14.60 ms |       2.89 |   9413.3 |           47.6 |     results match |
|  517 |   578 |    0   64   64   32   16   16   16   16    2    1    1    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     16 ms |     23.90 ms |       4.70 |   5749.2 |           29.2 |     results match |
|  518 |   578 |    0   64   64   32   16   16   16   16    2    1    1    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     21 ms |     22.90 ms |       4.50 |   6002.2 |           30.5 |     results match |
|  519 |   578 |    0   64   64   32   16   16   16   16    2    1    2    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     19 ms |     22.79 ms |       4.48 |   6030.6 |           30.7 |     results match |
|  520 |   578 |    0   64   64   32   16   16   16   16    2    1    2    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     19 ms |     19.69 ms |       3.90 |   6979.0 |           35.2 |     results match |
|  521 |   578 |    0   64   64   32   16   16   16   16    2    1    4    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     13 ms |     20.32 ms |       4.02 |   6762.5 |           34.2 |     results match |
|  522 |   578 |    0   64   64   32   16   16   16   16    2    1    4    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     18 ms |     18.69 ms |       3.70 |   7351.8 |           37.1 |     results match |
|  523 |   578 |    0   64   64   32   16   16   16   16    2    2    1    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     10 ms |     22.48 ms |       4.41 |   6112.1 |           31.1 |     results match |
|  524 |   578 |    0   64   64   32   16   16   16   16    2    2    1    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     22 ms |     18.95 ms |       3.76 |   7253.7 |           36.6 |     results match |
|  525 |   578 |    0   64   64   32   16   16   16   16    2    2    2    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     21 ms |     21.30 ms |       4.18 |   6452.1 |           32.9 |     results match |
|  526 |   578 |    0   64   64   32   16   16   16   16    2    2    2    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     19 ms |     18.31 ms |       3.62 |   7504.3 |           38.0 |     results match |
|  527 |   578 |    0   64   64   32   16   16   16   16    2    2    4    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     22 ms |     19.27 ms |       3.81 |   7132.7 |           36.1 |     results match |
|  528 |   578 |    0   64   64   32   16   16   16   16    2    2    4    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     11 ms |     17.38 ms |       3.45 |   7906.0 |           39.9 |     results match |
|  529 |   578 |    0   64   64   32   16   16   16   16    2    4    1    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     28 ms |     20.38 ms |       4.03 |   6742.6 |           34.1 |     results match |
|  530 |   578 |    0   64   64   32   16   16   16   16    2    4    1    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     28 ms |     15.37 ms |       3.02 |   8940.2 |           45.5 |     results match |
|  531 |   578 |    0   64   64   32   16   16   16   16    2    4    2    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     25 ms |     21.35 ms |       4.20 |   6435.4 |           32.7 |     results match |
|  532 |   578 |    0   64   64   32   16   16   16   16    2    4    2    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     26 ms |     14.98 ms |       2.95 |   9173.1 |           46.6 |     results match |
|  533 |   578 |    0   64   64   32   16   16   16   16    2    4    4    0    0    0    0    1 |      16      16 |    1024    1024 |   OK     25 ms |     16.80 ms |       3.32 |   8180.6 |           41.4 |     results match |
|  534 |   578 |    0   64   64   32   16   16   16   16    2    4    4    0    0    1    1    1 |      16      16 |    1024    1024 |   OK     17 ms |     14.50 ms |       2.84 |   9477.3 |           48.4 |     results match |
|  535 |   578 |    0   64   64   32   16   32   16   32    2    1    1    0    0    0    0    1 |      16      32 |    1024    2048 |   OK      9 ms |     32.32 ms |       6.34 |   4251.3 |           21.7 |     results match |
|  536 |   578 |    0   64   64   32   16   32   16   32    2    1    1    0    0    1    1    1 |      16      32 |    1024    2048 |   OK      9 ms |     30.01 ms |       5.91 |   4578.5 |           23.3 |     results match |
|  537 |   578 |    0   64   64   32   16   32   16   32    2    1    2    0    0    0    0    1 |      16      32 |    1024    2048 |   OK      9 ms |     29.50 ms |       5.80 |   4658.2 |           23.7 |     results match |
|  538 |   578 |    0   64   64   32   16   32   16   32    2    1    2    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     29 ms |     26.88 ms |       5.31 |   5111.6 |           25.9 |     results match |
|  539 |   578 |    0   64   64   32   16   32   16   32    2    2    1    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     26 ms |     29.46 ms |       5.81 |   4664.6 |           23.6 |     results match |
|  540 |   578 |    0   64   64   32   16   32   16   32    2    2    1    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     34 ms |     26.02 ms |       5.14 |   5280.9 |           26.7 |     results match |
|  541 |   578 |    0   64   64   32   16   32   16   32    2    2    2    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     17 ms |     27.69 ms |       5.50 |   4962.9 |           25.0 |     results match |
|  542 |   578 |    0   64   64   32   16   32   16   32    2    2    2    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     19 ms |     25.58 ms |       5.05 |   5371.3 |           27.2 |     results match |
|  543 |   578 |    0   64   64   32   16   32   16   32    2    4    1    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     22 ms |     26.93 ms |       5.28 |   5102.9 |           26.0 |     results match |
|  544 |   578 |    0   64   64   32   16   32   16   32    2    4    1    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     27 ms |     18.42 ms |       3.66 |   7460.8 |           37.6 |     results match |
|  545 |   578 |    0   64   64   32   16   32   16   32    2    4    2    0    0    0    0    1 |      16      32 |    1024    2048 |   OK     16 ms |     21.04 ms |       4.16 |   6532.7 |           33.0 |     results match |
|  546 |   578 |    0   64   64   32   16   32   16   32    2    4    2    0    0    1    1    1 |      16      32 |    1024    2048 |   OK     22 ms |     18.04 ms |       3.55 |   7616.2 |           38.7 |     results match |
|  547 |   578 |    0   64   64   32   32    8   32    8    2    1    1    0    0    0    0    1 |      32       8 |    2048     512 |   OK     24 ms |     24.65 ms |       4.85 |   5574.1 |           28.3 |     results match |
|  548 |   578 |    0   64   64   32   32    8   32    8    2    1    1    0    0    1    1    1 |      32       8 |    2048     512 |   OK     29 ms |     24.23 ms |       4.76 |   5672.7 |           28.8 |     results match |
|  549 |   578 |    0   64   64   32   32    8   32    8    2    1    2    0    0    0    0    1 |      32       8 |    2048     512 |   OK     18 ms |     20.99 ms |       4.14 |   6548.2 |           33.2 |     results match |
|  550 |   578 |    0   64   64   32   32    8   32    8    2    1    2    0    0    1    1    1 |      32       8 |    2048     512 |   OK     27 ms |     17.86 ms |       3.52 |   7693.8 |           39.0 |     results match |
|  551 |   578 |    0   64   64   32   32    8   32    8    2    1    4    0    0    0    0    1 |      32       8 |    2048     512 |   OK     19 ms |     22.59 ms |       4.44 |   6082.7 |           31.0 |     results match |
|  552 |   578 |    0   64   64   32   32    8   32    8    2    1    4    0    0    1    1    1 |      32       8 |    2048     512 |   OK     21 ms |     16.82 ms |       3.31 |   8169.0 |           41.5 |     results match |
|  553 |   578 |    0   64   64   32   32    8   32    8    2    2    1    0    0    0    0    1 |      32       8 |    2048     512 |   OK     19 ms |     22.91 ms |       4.49 |   5998.7 |           30.6 |     results match |
