|   ID | total |                                                                           param |      local      |      global     |       compiles |         time |          J |  GFLOP/s |     GFLOP/watt |            status |
|  284 |   578 |    0   32   64   32   16   32   16   32    2    1    1    0    0    1    1    1 |      16      32 |    2048    2048 |   OK      9 ms |     23.73 ms |       7.03 |   5790.0 |           19.6 |     results match |
|  285 |   578 |    0   32   64   32   16   32   16   32    2    1    2    0    0    0    0    1 |      16      32 |    2048    2048 |   OK      9 ms |     26.69 ms |       7.90 |   5148.2 |           17.4 |     results match |
|  286 |   578 |    0   32   64   32   16   32   16   32    2    1    2    0    0    1    1    1 |      16      32 |    2048    2048 |   OK      9 ms |     18.79 ms |       5.57 |   7312.2 |           24.7 |     results match |
|  287 |   578 |    0   32   64   32   16   32   16   32    2    2    1    0    0    0    0    1 |      16      32 |    2048    2048 |   OK     13 ms |     28.71 ms |       8.45 |   4786.2 |           16.3 |     results match |
|  288 |   578 |    0   32   64   32   16   32   16   32    2    2    1    0    0    1    1    1 |      16      32 |    2048    2048 |   OK     12 ms |     18.50 ms |       5.48 |   7426.7 |           25.1 |     results match |
|  289 |   578 |    0   32   64   32   16   32   16   32    2    2    2    0    0    0    0    1 |      16      32 |    2048    2048 |   OK     10 ms |     23.13 ms |       6.85 |   5942.4 |           20.1 |     results match |
|  290 |   578 |    0   32   64   32   16   32   16   32    2    2    2    0    0    1    1    1 |      16      32 |    2048    2048 |   OK     10 ms |     17.66 ms |       5.24 |   7782.2 |           26.2 |     results match |
|  291 |   578 |    0   32   64   32   32    8   32    8    2    1    1    0    0    0    0    1 |      32       8 |    4096     512 |   OK      9 ms |     34.62 ms |      10.10 |   3969.7 |           13.6 |     results match |
|  292 |   578 |    0   32   64   32   32    8   32    8    2    1    1    0    0    1    1    1 |      32       8 |    4096     512 |   OK      9 ms |     30.35 ms |       8.84 |   4527.6 |           15.5 |     results match |
|  293 |   578 |    0   32   64   32   32    8   32    8    2    1    2    0    0    0    0    1 |      32       8 |    4096     512 |   OK      9 ms |     26.62 ms |       7.80 |   5162.1 |           17.6 |     results match |
|  294 |   578 |    0   32   64   32   32    8   32    8    2    1    2    0    0    1    1    1 |      32       8 |    4096     512 |   OK     12 ms |     18.78 ms |       5.58 |   7318.4 |           24.6 |     results match |
|  295 |   578 |    0   32   64   32   32    8   32    8    2    1    4    0    0    0    0    1 |      32       8 |    4096     512 |   OK      9 ms |     24.57 ms |       7.24 |   5593.6 |           19.0 |     results match |
|  296 |   578 |    0   32   64   32   32    8   32    8    2    1    4    0    0    1    1    1 |      32       8 |    4096     512 |   OK      9 ms |     16.70 ms |       4.95 |   8230.0 |           27.7 |     results match |
|  297 |   578 |    0   32   64   32   32   16   32   16    2    1    1    0    0    0    0    1 |      32      16 |    4096    1024 |   OK     10 ms |     38.14 ms |      11.32 |   3602.7 |           12.1 |     results match |
|  298 |   578 |    0   32   64   32   32   16   32   16    2    1    1    0    0    1    1    1 |      32      16 |    4096    1024 |   OK      8 ms |     29.11 ms |       8.58 |   4720.1 |           16.0 |     results match |
|  299 |   578 |    0   32   64   32   32   16   32   16    2    1    2    0    0    0    0    1 |      32      16 |    4096    1024 |   OK     12 ms |     32.40 ms |       9.59 |   4241.8 |           14.3 |     results match |
|  300 |   578 |    0   32   64   32   32   16   32   16    2    1    2    0    0    1    1    1 |      32      16 |    4096    1024 |   OK     10 ms |     19.46 ms |       5.75 |   7061.7 |           23.9 |     results match |
|  301 |   578 |    0   32   64   32   32   16   32   16    2    1    4    0    0    0    0    1 |      32      16 |    4096    1024 |   OK     10 ms |     26.55 ms |       7.88 |   5175.1 |           17.4 |     results match |
|  302 |   578 |    0   32   64   32   32   16   32   16    2    1    4    0    0    1    1    1 |      32      16 |    4096    1024 |   OK      8 ms |     17.82 ms |       5.25 |   7713.0 |           26.2 |     results match |
|  303 |   578 |    0   32   64   32   32   32   32   32    2    1    1    0    0    0    0    1 |      32      32 |    4096    2048 |   OK      9 ms |     48.41 ms |      14.21 |   2838.5 |            9.7 |     results match |
|  304 |   578 |    0   32   64   32   32   32   32   32    2    1    1    0    0    1    1    1 |      32      32 |    4096    2048 |   OK      9 ms |     31.79 ms |       9.45 |   4323.1 |           14.5 |     results match |
|  305 |   578 |    0   32   64   32   32   32   32   32    2    1    2    0    0    0    0    1 |      32      32 |    4096    2048 |   OK      9 ms |     34.96 ms |      10.28 |   3931.0 |           13.4 |     results match |
|  306 |   578 |    0   32   64   32   32   32   32   32    2    1    2    0    0    1    1    1 |      32      32 |    4096    2048 |   OK     10 ms |     23.02 ms |       6.82 |   5970.5 |           20.2 |     results match |
|  307 |   578 |    0   64   16   32    8    8    8    8    2    1    1    0    0    0    0    1 |       8       8 |     512    2048 |   OK      9 ms |     27.55 ms |       8.04 |   4988.5 |           17.1 |     results match |
|  308 |   578 |    0   64   16   32    8    8    8    8    2    1    1    0    0    1    1    1 |       8       8 |     512    2048 |   OK      9 ms |     40.78 ms |      11.28 |   3370.1 |           12.2 |     results match |
|  309 |   578 |    0   64   16   32    8    8    8    8    2    1    2    0    0    0    0    1 |       8       8 |     512    2048 |   OK      9 ms |     26.73 ms |       7.89 |   5141.3 |           17.4 |     results match |
|  310 |   578 |    0   64   16   32    8    8    8    8    2    1    2    0    0    1    1    1 |       8       8 |     512    2048 |   OK     10 ms |     38.52 ms |      10.65 |   3567.6 |           12.9 |     results match |
|  311 |   578 |    0   64   16   32    8    8    8    8    2    2    1    0    0    0    0    1 |       8       8 |     512    2048 |   OK     10 ms |     24.53 ms |       7.19 |   5602.1 |           19.1 |     results match |
|  312 |   578 |    0   64   16   32    8    8    8    8    2    2    1    0    0    1    1    1 |       8       8 |     512    2048 |   OK      9 ms |     30.88 ms |       9.09 |   4450.5 |           15.1 |     results match |
|  313 |   578 |    0   64   16   32    8    8    8    8    2    2    2    0    0    0    0    1 |       8       8 |     512    2048 |   OK      9 ms |     24.07 ms |       7.03 |   5710.1 |           19.6 |     results match |
|  314 |   578 |    0   64   16   32    8    8    8    8    2    2    2    0    0    1    1    1 |       8       8 |     512    2048 |   OK      8 ms |     30.00 ms |       8.86 |   4580.2 |           15.5 |     results match |
|  315 |   578 |    0   64   16   32    8    8    8    8    2    4    1    0    0    0    0    1 |       8       8 |     512    2048 |   OK     10 ms |     23.21 ms |       6.81 |   5921.4 |           20.2 |     results match |
|  316 |   578 |    0   64   16   32    8    8    8    8    2    4    1    0    0    1    1    1 |       8       8 |     512    2048 |   OK     10 ms |     27.04 ms |       7.94 |   5082.6 |           17.3 |     results match |
|  317 |   578 |    0   64   16   32    8    8    8    8    2    4    2    0    0    0    0    1 |       8       8 |     512    2048 |   OK      8 ms |     23.77 ms |       6.99 |   5781.2 |           19.7 |     results match |
|  318 |   578 |    0   64   16   32    8    8    8    8    2    4    2    0    0    1    1    1 |       8       8 |     512    2048 |   OK     11 ms |     26.47 ms |       7.79 |   5191.8 |           17.6 |     results match |
|  319 |   578 |    0   64   16   32    8   16    8   16    2    1    1    0    0    0    0    1 |       8      16 |     512    4096 |   OK     10 ms |     42.93 ms |      12.45 |   3201.4 |           11.0 |     results match |
|  320 |   578 |    0   64   16   32    8   16    8   16    2    1    1    0    0    1    1    1 |       8      16 |     512    4096 |   OK     10 ms |     57.53 ms |      13.37 |   2388.9 |           10.3 |     results match |
|  321 |   578 |    0   64   16   32    8   16    8   16    2    2    1    0    0    0    0    1 |       8      16 |     512    4096 |   OK      9 ms |     39.52 ms |      11.47 |   3477.3 |           12.0 |     results match |
|  322 |   578 |    0   64   16   32    8   16    8   16    2    2    1    0    0    1    1    1 |       8      16 |     512    4096 |   OK     10 ms |     47.99 ms |      11.98 |   2863.8 |           11.5 |     results match |
|  323 |   578 |    0   64   16   32    8   16    8   16    2    4    1    0    0    0    0    1 |       8      16 |     512    4096 |   OK     10 ms |     38.12 ms |      11.23 |   3605.0 |           12.2 |     results match |
|  324 |   578 |    0   64   16   32    8   16    8   16    2    4    1    0    0    1    1    1 |       8      16 |     512    4096 |   OK      9 ms |     43.54 ms |      11.41 |   3156.0 |           12.0 |     results match |
|  325 |   578 |    0   64   16   32   16    8   16    8    2    1    1    0    0    0    0    1 |      16       8 |    1024    2048 |   OK     10 ms |     27.88 ms |       8.24 |   4928.8 |           16.7 |     results match |
|  326 |   578 |    0   64   16   32   16    8   16    8    2    1    1    0    0    1    1    1 |      16       8 |    1024    2048 |   OK      9 ms |     34.37 ms |      10.12 |   3998.1 |           13.6 |     results match |
|  327 |   578 |    0   64   16   32   16    8   16    8    2    1    2    0    0    0    0    1 |      16       8 |    1024    2048 |   OK      9 ms |     27.01 ms |       7.91 |   5087.2 |           17.4 |     results match |
|  328 |   578 |    0   64   16   32   16    8   16    8    2    1    2    0    0    1    1    1 |      16       8 |    1024    2048 |   OK     10 ms |     31.42 ms |       9.29 |   4373.1 |           14.8 |     results match |
|  329 |   578 |    0   64   16   32   16    8   16    8    2    2    1    0    0    0    0    1 |      16       8 |    1024    2048 |   OK      9 ms |     27.06 ms |       7.95 |   5078.8 |           17.3 |     results match |
|  330 |   578 |    0   64   16   32   16    8   16    8    2    2    1    0    0    1    1    1 |      16       8 |    1024    2048 |   OK      9 ms |     28.12 ms |       8.28 |   4886.3 |           16.6 |     results match |
|  331 |   578 |    0   64   16   32   16    8   16    8    2    2    2    0    0    0    0    1 |      16       8 |    1024    2048 |   OK      9 ms |     26.22 ms |       7.73 |   5241.0 |           17.8 |     results match |
|  332 |   578 |    0   64   16   32   16    8   16    8    2    2    2    0    0    1    1    1 |      16       8 |    1024    2048 |   OK      8 ms |     27.64 ms |       8.11 |   4971.7 |           17.0 |     results match |
|  333 |   578 |    0   64   16   32   16    8   16    8    2    4    1    0    0    0    0    1 |      16       8 |    1024    2048 |   OK     12 ms |     24.96 ms |       7.26 |   5505.1 |           18.9 |     results match |
|  334 |   578 |    0   64   16   32   16    8   16    8    2    4    1    0    0    1    1    1 |      16       8 |    1024    2048 |   OK      9 ms |     20.68 ms |       6.13 |   6646.7 |           22.4 |     results match |
|  335 |   578 |    0   64   16   32   16    8   16    8    2    4    2    0    0    0    0    1 |      16       8 |    1024    2048 |   OK      9 ms |     20.44 ms |       6.05 |   6724.2 |           22.7 |     results match |
|  336 |   578 |    0   64   16   32   16    8   16    8    2    4    2    0    0    1    1    1 |      16       8 |    1024    2048 |   OK     11 ms |     20.10 ms |       5.95 |   6838.6 |           23.1 |     results match |
|  337 |   578 |    0   64   16   32   16   16   16   16    2    1    1    0    0    0    0    1 |      16      16 |    1024    4096 |   OK     10 ms |     45.52 ms |      13.41 |   3019.1 |           10.2 |     results match |
|  338 |   578 |    0   64   16   32   16   16   16   16    2    1    1    0    0    1    1    1 |      16      16 |    1024    4096 |   OK     10 ms |     50.46 ms |      13.22 |   2723.2 |           10.4 |     results match |
|  339 |   578 |    0   64   16   32   16   16   16   16    2    2    1    0    0    0    0    1 |      16      16 |    1024    4096 |   OK      8 ms |     41.71 ms |      12.25 |   3294.4 |           11.2 |     results match |
|  340 |   578 |    0   64   16   32   16   16   16   16    2    2    1    0    0    1    1    1 |      16      16 |    1024    4096 |   OK     10 ms |     45.62 ms |      12.33 |   3012.4 |           11.1 |     results match |
|  341 |   578 |    0   64   16   32   16   16   16   16    2    4    1    0    0    0    0    1 |      16      16 |    1024    4096 |   OK      8 ms |     29.36 ms |       8.66 |   4680.5 |           15.9 |     results match |
|  342 |   578 |    0   64   16   32   16   16   16   16    2    4    1    0    0    1    1    1 |      16      16 |    1024    4096 |   OK     10 ms |     28.92 ms |       8.60 |   4751.9 |           16.0 |     results match |
|  343 |   578 |    0   64   16   32   32    8   32    8    2    1    1    0    0    0    0    1 |      32       8 |    2048    2048 |   OK      9 ms |     35.56 ms |      10.51 |   3865.0 |           13.1 |     results match |
|  344 |   578 |    0   64   16   32   32    8   32    8    2    1    1    0    0    1    1    1 |      32       8 |    2048    2048 |   OK      9 ms |     34.77 ms |      10.27 |   3952.9 |           13.4 |     results match |
|  345 |   578 |    0   64   16   32   32    8   32    8    2    1    2    0    0    0    0    1 |      32       8 |    2048    2048 |   OK      9 ms |     32.02 ms |       9.43 |   4292.4 |           14.6 |     results match |
|  346 |   578 |    0   64   16   32   32    8   32    8    2    1    2    0    0    1    1    1 |      32       8 |    2048    2048 |   OK      9 ms |     29.96 ms |       8.92 |   4586.2 |           15.4 |     results match |
|  347 |   578 |    0   64   16   32   32    8   32    8    2    2    1    0    0    0    0    1 |      32       8 |    2048    2048 |   OK     19 ms |     30.96 ms |       9.16 |   4439.0 |           15.0 |     results match |
|  348 |   578 |    0   64   16   32   32    8   32    8    2    2    1    0    0    1    1    1 |      32       8 |    2048    2048 |   OK      9 ms |     21.37 ms |       6.34 |   6431.7 |           21.7 |     results match |
|  349 |   578 |    0   64   16   32   32    8   32    8    2    2    2    0    0    0    0    1 |      32       8 |    2048    2048 |   OK     10 ms |     26.29 ms |       7.80 |   5227.4 |           17.6 |     results match |
|  350 |   578 |    0   64   16   32   32    8   32    8    2    2    2    0    0    1    1    1 |      32       8 |    2048    2048 |   OK     10 ms |     21.02 ms |       6.23 |   6536.9 |           22.0 |     results match |
|  351 |   578 |    0   64   16   32   32   16   32   16    2    1    1    0    0    0    0    1 |      32      16 |    2048    4096 |   OK      9 ms |     53.44 ms |      15.78 |   2571.7 |            8.7 |     results match |
|  352 |   578 |    0   64   16   32   32   16   32   16    2    1    1    0    0    1    1    1 |      32      16 |    2048    4096 |   OK      9 ms |     50.68 ms |      14.02 |   2711.5 |            9.8 |     results match |
|  353 |   578 |    0   64   16   32   32   16   32   16    2    2    1    0    0    0    0    1 |      32      16 |    2048    4096 |   OK      9 ms |     37.36 ms |      11.13 |   3678.2 |           12.4 |     results match |
|  354 |   578 |    0   64   16   32   32   16   32   16    2    2    1    0    0    1    1    1 |      32      16 |    2048    4096 |   OK     10 ms |     33.07 ms |       9.74 |   4155.2 |           14.1 |     results match |
|  355 |   578 |    0   64   32   32    8    8    8    8    2    1    1    0    0    0    0    1 |       8       8 |     512    1024 |   OK     10 ms |     17.93 ms |       5.24 |   7665.4 |           26.2 |     results match |
|  356 |   578 |    0   64   32   32    8    8    8    8    2    1    1    0    0    1    1    1 |       8       8 |     512    1024 |   OK      9 ms |     24.31 ms |       7.16 |   5653.2 |           19.2 |     results match |
|  357 |   578 |    0   64   32   32    8    8    8    8    2    1    2    0    0    0    0    1 |       8       8 |     512    1024 |   OK      9 ms |     17.57 ms |       5.16 |   7821.1 |           26.6 |     results match |
|  358 |   578 |    0   64   32   32    8    8    8    8    2    1    2    0    0    1    1    1 |       8       8 |     512    1024 |   OK     12 ms |     22.31 ms |       6.59 |   6160.1 |           20.8 |     results match |
|  359 |   578 |    0   64   32   32    8    8    8    8    2    1    4    0    0    0    0    1 |       8       8 |     512    1024 |   OK     10 ms |     16.06 ms |       4.70 |   8554.3 |           29.2 |     results match |
|  360 |   578 |    0   64   32   32    8    8    8    8    2    1    4    0    0    1    1    1 |       8       8 |     512    1024 |   OK     12 ms |     21.62 ms |       6.38 |   6357.2 |           21.5 |     results match |
|  361 |   578 |    0   64   32   32    8    8    8    8    2    2    1    0    0    0    0    1 |       8       8 |     512    1024 |   OK      9 ms |     16.15 ms |       4.73 |   8509.8 |           29.1 |     results match |
|  362 |   578 |    0   64   32   32    8    8    8    8    2    2    1    0    0    1    1    1 |       8       8 |     512    1024 |   OK     10 ms |     18.81 ms |       5.55 |   7306.7 |           24.8 |     results match |
|  363 |   578 |    0   64   32   32    8    8    8    8    2    2    2    0    0    0    0    1 |       8       8 |     512    1024 |   OK     10 ms |     16.81 ms |       4.94 |   8173.0 |           27.8 |     results match |
|  364 |   578 |    0   64   32   32    8    8    8    8    2    2    2    0    0    1    1    1 |       8       8 |     512    1024 |   OK     10 ms |     18.47 ms |       5.43 |   7442.1 |           25.3 |     results match |
|  365 |   578 |    0   64   32   32    8    8    8    8    2    2    4    0    0    0    0    1 |       8       8 |     512    1024 |   OK      9 ms |     15.59 ms |       4.59 |   8817.5 |           29.9 |     results match |
|  366 |   578 |    0   64   32   32    8    8    8    8    2    2    4    0    0    1    1    1 |       8       8 |     512    1024 |   OK     10 ms |     17.72 ms |       5.25 |   7757.2 |           26.2 |     results match |
|  367 |   578 |    0   64   32   32    8    8    8    8    2    4    1    0    0    0    0    1 |       8       8 |     512    1024 |   OK     10 ms |     16.20 ms |       4.76 |   8482.0 |           28.9 |     results match |
|  368 |   578 |    0   64   32   32    8    8    8    8    2    4    1    0    0    1    1    1 |       8       8 |     512    1024 |   OK     11 ms |     16.44 ms |       4.85 |   8360.0 |           28.3 |     results match |
|  369 |   578 |    0   64   32   32    8    8    8    8    2    4    2    0    0    0    0    1 |       8       8 |     512    1024 |   OK     11 ms |     16.05 ms |       4.72 |   8563.8 |           29.1 |     results match |
|  370 |   578 |    0   64   32   32    8    8    8    8    2    4    2    0    0    1    1    1 |       8       8 |     512    1024 |   OK      9 ms |     16.05 ms |       4.72 |   8560.2 |           29.1 |     results match |
|  371 |   578 |    0   64   32   32    8    8    8    8    2    4    4    0    0    0    0    1 |       8       8 |     512    1024 |   OK      9 ms |     15.07 ms |       4.44 |   9120.2 |           31.0 |     results match |
|  372 |   578 |    0   64   32   32    8    8    8    8    2    4    4    0    0    1    1    1 |       8       8 |     512    1024 |   OK      9 ms |     15.72 ms |       4.65 |   8740.0 |           29.5 |     results match |
|  373 |   578 |    0   64   32   32    8   16    8   16    2    1    1    0    0    0    0    1 |       8      16 |     512    2048 |   OK     10 ms |     24.08 ms |       7.04 |   5707.1 |           19.5 |     results match |
|  374 |   578 |    0   64   32   32    8   16    8   16    2    1    1    0    0    1    1    1 |       8      16 |     512    2048 |   OK     10 ms |     30.70 ms |       8.33 |   4476.9 |           16.5 |     results match |
|  375 |   578 |    0   64   32   32    8   16    8   16    2    1    2    0    0    0    0    1 |       8      16 |     512    2048 |   OK     13 ms |     23.52 ms |       6.89 |   5841.6 |           20.0 |     results match |
|  376 |   578 |    0   64   32   32    8   16    8   16    2    1    2    0    0    1    1    1 |       8      16 |     512    2048 |   OK     10 ms |     28.99 ms |       7.83 |   4739.6 |           17.5 |     results match |
|  377 |   578 |    0   64   32   32    8   16    8   16    2    2    1    0    0    0    0    1 |       8      16 |     512    2048 |   OK     10 ms |     23.00 ms |       6.73 |   5975.6 |           20.4 |     results match |
|  378 |   578 |    0   64   32   32    8   16    8   16    2    2    1    0    0    1    1    1 |       8      16 |     512    2048 |   OK     10 ms |     24.52 ms |       7.24 |   5604.0 |           19.0 |     results match |
|  379 |   578 |    0   64   32   32    8   16    8   16    2    2    2    0    0    0    0    1 |       8      16 |     512    2048 |   OK      9 ms |     22.32 ms |       6.54 |   6157.9 |           21.0 |     results match |
|  380 |   578 |    0   64   32   32    8   16    8   16    2    2    2    0    0    1    1    1 |       8      16 |     512    2048 |   OK     10 ms |     24.17 ms |       6.97 |   5686.3 |           19.7 |     results match |
|  381 |   578 |    0   64   32   32    8   16    8   16    2    4    1    0    0    0    0    1 |       8      16 |     512    2048 |   OK     15 ms |     22.40 ms |       6.52 |   6136.2 |           21.1 |     results match |
|  382 |   578 |    0   64   32   32    8   16    8   16    2    4    1    0    0    1    1    1 |       8      16 |     512    2048 |   OK     10 ms |     22.62 ms |       6.67 |   6076.4 |           20.6 |     results match |
|  383 |   578 |    0   64   32   32    8   16    8   16    2    4    2    0    0    0    0    1 |       8      16 |     512    2048 |   OK      9 ms |     20.88 ms |       6.19 |   6582.1 |           22.2 |     results match |
|  384 |   578 |    0   64   32   32    8   16    8   16    2    4    2    0    0    1    1    1 |       8      16 |     512    2048 |   OK      9 ms |     22.32 ms |       6.57 |   6157.6 |           20.9 |     results match |
|  385 |   578 |    0   64   32   32    8   32    8   32    2    1    1    0    0    0    0    1 |       8      32 |     512    4096 |   OK      9 ms |     42.24 ms |      12.20 |   3253.6 |           11.3 |     results match |
|  386 |   578 |    0   64   32   32    8   32    8   32    2    1    1    0    0    1    1    1 |       8      32 |     512    4096 |   OK     10 ms |     47.88 ms |      10.93 |   2869.8 |           12.6 |     results match |
|  387 |   578 |    0   64   32   32    8   32    8   32    2    2    1    0    0    0    0    1 |       8      32 |     512    4096 |   OK      9 ms |     38.38 ms |      10.83 |   3580.7 |           12.7 |     results match |
|  388 |   578 |    0   64   32   32    8   32    8   32    2    2    1    0    0    1    1    1 |       8      32 |     512    4096 |   OK     10 ms |     42.96 ms |      10.11 |   3199.1 |           13.6 |     results match |
|  389 |   578 |    0   64   32   32    8   32    8   32    2    4    1    0    0    0    0    1 |       8      32 |     512    4096 |   OK      9 ms |     37.89 ms |      10.49 |   3627.3 |           13.1 |     results match |
|  390 |   578 |    0   64   32   32    8   32    8   32    2    4    1    0    0    1    1    1 |       8      32 |     512    4096 |   OK     10 ms |     41.01 ms |       9.77 |   3350.9 |           14.1 |     results match |
|  391 |   578 |    0   64   32   32   16    8   16    8    2    1    1    0    0    0    0    1 |      16       8 |    1024    1024 |   OK      9 ms |     19.65 ms |       5.83 |   6993.7 |           23.6 |     results match |
|  392 |   578 |    0   64   32   32   16    8   16    8    2    1    1    0    0    1    1    1 |      16       8 |    1024    1024 |   OK      9 ms |     21.66 ms |       6.39 |   6343.1 |           21.5 |     results match |
|  393 |   578 |    0   64   32   32   16    8   16    8    2    1    2    0    0    0    0    1 |      16       8 |    1024    1024 |   OK      9 ms |     19.66 ms |       5.83 |   6989.7 |           23.6 |     results match |
|  394 |   578 |    0   64   32   32   16    8   16    8    2    1    2    0    0    1    1    1 |      16       8 |    1024    1024 |   OK      9 ms |     18.90 ms |       5.58 |   7271.0 |           24.6 |     results match |
|  395 |   578 |    0   64   32   32   16    8   16    8    2    1    4    0    0    0    0    1 |      16       8 |    1024    1024 |   OK     10 ms |     17.70 ms |       5.22 |   7764.0 |           26.3 |     results match |
|  396 |   578 |    0   64   32   32   16    8   16    8    2    1    4    0    0    1    1    1 |      16       8 |    1024    1024 |   OK      9 ms |     18.13 ms |       5.38 |   7580.4 |           25.6 |     results match |
|  397 |   578 |    0   64   32   32   16    8   16    8    2    2    1    0    0    0    0    1 |      16       8 |    1024    1024 |   OK     10 ms |     18.77 ms |       5.53 |   7321.0 |           24.8 |     results match |
|  398 |   578 |    0   64   32   32   16    8   16    8    2    2    1    0    0    1    1    1 |      16       8 |    1024    1024 |   OK     10 ms |     17.33 ms |       5.12 |   7931.3 |           26.8 |     results match |
|  399 |   578 |    0   64   32   32   16    8   16    8    2    2    2    0    0    0    0    1 |      16       8 |    1024    1024 |   OK     10 ms |     18.14 ms |       5.35 |   7574.2 |           25.7 |     results match |
|  400 |   578 |    0   64   32   32   16    8   16    8    2    2    2    0    0    1    1    1 |      16       8 |    1024    1024 |   OK     10 ms |     16.74 ms |       4.95 |   8208.1 |           27.7 |     results match |
|  401 |   578 |    0   64   32   32   16    8   16    8    2    2    4    0    0    0    0    1 |      16       8 |    1024    1024 |   OK      9 ms |     16.72 ms |       4.94 |   8218.5 |           27.8 |     results match |
|  402 |   578 |    0   64   32   32   16    8   16    8    2    2    4    0    0    1    1    1 |      16       8 |    1024    1024 |   OK     10 ms |     16.09 ms |       4.76 |   8542.5 |           28.9 |     results match |
|  403 |   578 |    0   64   32   32   16    8   16    8    2    4    1    0    0    0    0    1 |      16       8 |    1024    1024 |   OK     11 ms |     16.85 ms |       4.94 |   8157.4 |           27.8 |     results match |
|  404 |   578 |    0   64   32   32   16    8   16    8    2    4    1    0    0    1    1    1 |      16       8 |    1024    1024 |   OK     10 ms |     13.50 ms |       4.00 |  10180.3 |           34.4 |     results match |
|  405 |   578 |    0   64   32   32   16    8   16    8    2    4    2    0    0    0    0    1 |      16       8 |    1024    1024 |   OK      9 ms |     17.89 ms |       5.26 |   7681.7 |           26.1 |     results match |
|  406 |   578 |    0   64   32   32   16    8   16    8    2    4    2    0    0    1    1    1 |      16       8 |    1024    1024 |   OK     11 ms |     13.41 ms |       3.95 |  10248.6 |           34.8 |     results match |
|  407 |   578 |    0   64   32   32   16    8   16    8    2    4    4    0    0    0    0    1 |      16       8 |    1024    1024 |   OK     12 ms |     14.54 ms |       4.31 |   9449.8 |           31.9 |     results match |
|  408 |   578 |    0   64   32   32   16    8   16    8    2    4    4    0    0    1    1    1 |      16       8 |    1024    1024 |   OK      9 ms |     12.90 ms |       3.81 |  10653.9 |           36.1 |     results match |
|  409 |   578 |    0   64   32   32   16   16   16   16    2    1    1    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     10 ms |     26.77 ms |       7.82 |   5133.6 |           17.6 |     results match |
|  410 |   578 |    0   64   32   32   16   16   16   16    2    1    1    0    0    1    1    1 |      16      16 |    1024    2048 |   OK      9 ms |     28.37 ms |       8.36 |   4844.0 |           16.4 |     results match |
|  411 |   578 |    0   64   32   32   16   16   16   16    2    1    2    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     17 ms |     25.20 ms |       7.39 |   5452.7 |           18.6 |     results match |
|  412 |   578 |    0   64   32   32   16   16   16   16    2    1    2    0    0    1    1    1 |      16      16 |    1024    2048 |   OK     10 ms |     25.58 ms |       7.55 |   5372.1 |           18.2 |     results match |
|  413 |   578 |    0   64   32   32   16   16   16   16    2    2    1    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     10 ms |     25.58 ms |       7.51 |   5373.0 |           18.3 |     results match |
|  414 |   578 |    0   64   32   32   16   16   16   16    2    2    1    0    0    1    1    1 |      16      16 |    1024    2048 |   OK     10 ms |     24.23 ms |       7.15 |   5670.5 |           19.2 |     results match |
|  415 |   578 |    0   64   32   32   16   16   16   16    2    2    2    0    0    0    0    1 |      16      16 |    1024    2048 |   OK      8 ms |     24.38 ms |       7.16 |   5636.3 |           19.2 |     results match |
|  416 |   578 |    0   64   32   32   16   16   16   16    2    2    2    0    0    1    1    1 |      16      16 |    1024    2048 |   OK      9 ms |     23.74 ms |       6.98 |   5789.2 |           19.7 |     results match |
|  417 |   578 |    0   64   32   32   16   16   16   16    2    4    1    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     10 ms |     24.31 ms |       7.10 |   5652.8 |           19.3 |     results match |
|  418 |   578 |    0   64   32   32   16   16   16   16    2    4    1    0    0    1    1    1 |      16      16 |    1024    2048 |   OK      9 ms |     16.66 ms |       4.93 |   8247.4 |           27.9 |     results match |
|  419 |   578 |    0   64   32   32   16   16   16   16    2    4    2    0    0    0    0    1 |      16      16 |    1024    2048 |   OK     10 ms |     18.37 ms |       5.45 |   7480.3 |           25.2 |     results match |
|  420 |   578 |    0   64   32   32   16   16   16   16    2    4    2    0    0    1    1    1 |      16      16 |    1024    2048 |   OK     10 ms |     16.16 ms |       4.78 |   8505.1 |           28.8 |     results match |
|  421 |   578 |    0   64   32   32   16   32   16   32    2    1    1    0    0    0    0    1 |      16      32 |    1024    4096 |   OK     11 ms |     45.87 ms |      13.37 |   2995.6 |           10.3 |     results match |
|  422 |   578 |    0   64   32   32   16   32   16   32    2    1    1    0    0    1    1    1 |      16      32 |    1024    4096 |   OK      9 ms |     45.29 ms |      11.09 |   3034.1 |           12.4 |     results match |
|  423 |   578 |    0   64   32   32   16   32   16   32    2    2    1    0    0    0    0    1 |      16      32 |    1024    4096 |   OK      8 ms |     40.61 ms |      12.01 |   3384.3 |           11.4 |     results match |
|  424 |   578 |    0   64   32   32   16   32   16   32    2    2    1    0    0    1    1    1 |      16      32 |    1024    4096 |   OK      9 ms |     42.68 ms |      10.70 |   3219.7 |           12.8 |     results match |
|  425 |   578 |    0   64   32   32   16   32   16   32    2    4    1    0    0    0    0    1 |      16      32 |    1024    4096 |   OK     10 ms |     27.72 ms |       8.12 |   4957.9 |           16.9 |     results match |
